contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABYHH010000002.1	55985	56839	+	AG-333-D08_00265	AG-333-D08	284	OG0003439	NA	NA	NA	NA	NA	AG-333-D08_00270	-5
CABYHH010000002.1	56790	57617	+	AG-333-D08_00266	AG-333-D08	275	OG0002797	NA	NA	NA	NA	NA	AG-333-D08_00270	-4
CABYHH010000002.1	57614	58093	+	AG-333-D08_00267	AG-333-D08	159	OG0003842	NA	NA	NA	NA	NA	AG-333-D08_00270	-3
CABYHH010000002.1	58090	58458	+	AG-333-D08_00268	AG-333-D08	122	OG0002573	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	COG3727	Vsr	G:T-mismatch repair DNA endonuclease Vsr, very short patch repair protein	AG-333-D08_00270	-2
CABYHH010000002.1	58493	58741	+	AG-333-D08_00269	AG-333-D08	82	OG0002883	NA	NA	NA	NA	NA	AG-333-D08_00270	-1
CABYHH010000002.1	58741	58950	+	AG-333-D08_00270	AG-333-D08	69	OG0003002	NA	NA	NA	NA	NA	AG-333-D08_00270	0
CABYHH010000002.1	58993	60090	+	AG-333-D08_00271	AG-333-D08	365	OG0001004	NA	NA	COG1322	RmuC	DNA anti-recombination protein (rearrangement mutator) RmuC	AG-333-D08_00270	1
CABYHH010000002.1	60128	60814	+	AG-333-D08_00272	AG-333-D08	228	OG0001010	NA	NA	NA	NA	NA	AG-333-D08_00270	2
CABYHH010000002.1	60823	62259	+	AG-333-D08_00273	AG-333-D08	478	OG0000183	NA	NA	COG2925	SbcB	Exonuclease I (degrades ssDNA)	AG-333-D08_00270	3
CABYHH010000002.1	62294	62611	+	AG-333-D08_00274	AG-333-D08	105	OG0000169	NA	NA	COG3118	CnoX	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family	AG-333-D08_00270	4
CABYHH010000002.1	62608	63873	-	AG-333-D08_00275	AG-333-D08	421	OG0000181	NA	NA	COG0285	FolC	Folylpolyglutamate synthase/Dihydropteroate synthase	AG-333-D08_00270	5
CACGDZ010000003.1	95130	97055	+	AG-422-E09_00498	AG-422-E09	641	OG0002796	NA	NA	NA	NA	NA	AG-422-E09_00503	-5
CACGDZ010000003.1	97058	97975	+	AG-422-E09_00499	AG-422-E09	305	OG0003950	NA	NA	NA	NA	NA	AG-422-E09_00503	-4
CACGDZ010000003.1	98127	98681	+	AG-422-E09_00500	AG-422-E09	184	OG0002797	NA	NA	NA	NA	NA	AG-422-E09_00503	-3
CACGDZ010000003.1	98659	99048	+	AG-422-E09_00501	AG-422-E09	129	OG0002573	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	COG3727	Vsr	G:T-mismatch repair DNA endonuclease Vsr, very short patch repair protein	AG-422-E09_00503	-2
CACGDZ010000003.1	99041	99331	+	AG-422-E09_00502	AG-422-E09	96	OG0002883	NA	NA	NA	NA	NA	AG-422-E09_00503	-1
CACGDZ010000003.1	99331	99540	+	AG-422-E09_00503	AG-422-E09	69	OG0003002	NA	NA	NA	NA	NA	AG-422-E09_00503	0
CACGDZ010000003.1	99583	100680	+	AG-422-E09_00504	AG-422-E09	365	OG0001004	NA	NA	COG1322	RmuC	DNA anti-recombination protein (rearrangement mutator) RmuC	AG-422-E09_00503	1
CACGDZ010000003.1	100718	101404	+	AG-422-E09_00505	AG-422-E09	228	OG0001010	NA	NA	NA	NA	NA	AG-422-E09_00503	2
CACGDZ010000003.1	101411	102847	+	AG-422-E09_00506	AG-422-E09	478	OG0000183	NA	NA	COG2925	SbcB	Exonuclease I (degrades ssDNA)	AG-422-E09_00503	3
