contig	start	end	strand	seq_id	genome	aa_length	Orthogroup	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME	center_query	relative_order
CABXYW010000015.1	13418	14791	+	AG-325-L05_01056	AG-325-L05	457	OG0000578	K06213	magnesium transporter	COG2239	MgtE	Mg/Co/Ni transporter MgtE (contains CBS domain)	AG-325-L05_01061	-5
CABXYW010000015.1	14794	15636	-	AG-325-L05_01057	AG-325-L05	280	OG0000761	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	COG0414	PanC	Panthothenate synthetase	AG-325-L05_01061	-4
CABXYW010000015.1	15641	16456	+	AG-325-L05_01058	AG-325-L05	271	OG0000609	NA	NA	COG1210	GalU	UTP-glucose-1-phosphate uridylyltransferase	AG-325-L05_01061	-3
CABXYW010000015.1	16453	17751	+	AG-325-L05_01059	AG-325-L05	432	OG0000031	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	COG1004	Ugd	UDP-glucose 6-dehydrogenase	AG-325-L05_01061	-2
CABXYW010000015.1	17756	18217	-	AG-325-L05_01060	AG-325-L05	153	OG0000267	NA	NA	COG0251	RidA	Enamine deaminase RidA/Endoribonuclease Rid7C, YjgF/YER057c/UK114 family	AG-325-L05_01061	-1
CABXYW010000015.1	18229	18363	-	AG-325-L05_01061	AG-325-L05	44	OG0002299	NA	NA	NA	NA	NA	AG-325-L05_01061	0
CABXYW010000015.1	18360	20942	-	AG-325-L05_01062	AG-325-L05	860	OG0000160	K03168	DNA topoisomerase I [EC:5.6.2.1]	COG0550	TopA	DNA topoisomerase IA	AG-325-L05_01061	1
CABXYW010000015.1	20979	21557	-	AG-325-L05_01063	AG-325-L05	192	OG0000510	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	COG0344	PlsY	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	AG-325-L05_01061	2
CABXYW010000015.1	21559	22845	-	AG-325-L05_01064	AG-325-L05	428	OG0000734	K01465	dihydroorotase [EC:3.5.2.3]	COG0044	AllB	Dihydroorotase or related cyclic amidohydrolase	AG-325-L05_01061	3
CABXYW010000015.1	22845	23786	-	AG-325-L05_01065	AG-325-L05	313	OG0000328	K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	COG0540	PyrB	Aspartate carbamoyltransferase, catalytic subunit	AG-325-L05_01061	4
CABXYW010000015.1	23829	24284	-	AG-325-L05_01066	AG-325-L05	151	OG0000399	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	COG0816	YqgF	YqgF/RuvX protein, pre-16S rRNA maturation RNase/Holliday junction resolvase/anti-termination factor	AG-325-L05_01061	5
CACDSN010000020.1	9397	10773	+	AG-390-C19_01130	AG-390-C19	458	OG0000578	K06213	magnesium transporter	COG2239	MgtE	Mg/Co/Ni transporter MgtE (contains CBS domain)	AG-390-C19_01135	-5
CACDSN010000020.1	10774	11583	-	AG-390-C19_01131	AG-390-C19	269	OG0000761	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	COG0414	PanC	Panthothenate synthetase	AG-390-C19_01135	-4
CACDSN010000020.1	11611	12426	+	AG-390-C19_01132	AG-390-C19	271	OG0000609	NA	NA	COG1210	GalU	UTP-glucose-1-phosphate uridylyltransferase	AG-390-C19_01135	-3
CACDSN010000020.1	12423	13721	+	AG-390-C19_01133	AG-390-C19	432	OG0000031	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	COG1004	Ugd	UDP-glucose 6-dehydrogenase	AG-390-C19_01135	-2
CACDSN010000020.1	13723	14184	-	AG-390-C19_01134	AG-390-C19	153	OG0000267	NA	NA	COG0251	RidA	Enamine deaminase RidA/Endoribonuclease Rid7C, YjgF/YER057c/UK114 family	AG-390-C19_01135	-1
CACDSN010000020.1	14191	14343	-	AG-390-C19_01135	AG-390-C19	50	OG0002299	NA	NA	NA	NA	NA	AG-390-C19_01135	0
CACDSN010000020.1	14340	15290	-	AG-390-C19_01136	AG-390-C19	316	OG0000160	NA	NA	COG1754	NA	Uncharacterized C-terminal domain of topoisomerase IA	AG-390-C19_01135	1
CACFVS010000011.1	31603	32979	+	AG-414-M23_00862	AG-414-M23	458	OG0000578	K06213	magnesium transporter	COG2239	MgtE	Mg/Co/Ni transporter MgtE (contains CBS domain)	AG-414-M23_00867	-5
